0, -241.3259277177445, 1.0
1, -409.20707726255904, 0.99802
2, -306.8977499562832, 0.99604
3, -119.93550761011305, 0.99406
4, -119.01618152213744, 0.99208
5, -132.59697111685637, 0.9901
6, -94.67572882597743, 0.98812
7, -348.10400855667194, 0.98614
8, -351.5291610965179, 0.98416
9, -191.1331301487309, 0.98218
10, -185.31914651109992, 0.9802
11, -108.77604201408992, 0.97822
12, -132.34436170702463, 0.97624
13, -243.31961860845104, 0.97426
14, -449.18152084289017, 0.97228
15, -102.04352342846727, 0.9703
16, -130.86357446761212, 0.96832
17, -155.1014945786992, 0.96634
18, -189.84771022613262, 0.96436
19, -219.19091668465308, 0.96238
20, -147.0372626076546, 0.9604
21, -100.59749309760704, 0.95842
22, -330.42454810243504, 0.95644
23, -219.37859917747556, 0.95446
24, -118.95191506111, 0.95248
25, -270.1221914319472, 0.9505
26, -89.47913983824641, 0.94852
27, -270.39989498471084, 0.94654
28, -100.85653013993786, 0.94456
29, -256.834814919069, 0.94258
30, -187.5923746716004, 0.9406
31, -29.332275639874254, 0.93862
32, -90.40240502468997, 0.93664
33, -92.28314763873206, 0.93466
34, -264.99490592126534, 0.93268
35, -74.16237158935127, 0.9307
36, -124.87353024863445, 0.92872
37, -86.50914428188821, 0.92674
38, -403.9945450263397, 0.92476
39, -88.24802479078299, 0.92278
40, -271.30555536904046, 0.9208
41, -85.64978803828727, 0.91882
42, -106.5467783866794, 0.91684
43, -77.30427078490891, 0.91486
44, 6.7262510924297345, 0.91288
45, -128.70603941280697, 0.9109
46, -244.11932429338592, 0.90892
47, -86.28620129968603, 0.90694
48, -164.27628758052128, 0.90496
49, -84.79331507346998, 0.90298
50, -143.40296938006958, 0.901
51, -36.316941922583325, 0.89902
52, -85.55798789268758, 0.8970400000000001
53, -110.33267215147663, 0.89506
54, -83.19987888839057, 0.89308
55, -92.27243490346012, 0.8911
56, -89.66245242534951, 0.88912
57, -216.73315722779384, 0.88714
58, -186.71833089665773, 0.88516
59, -51.95639223691114, 0.88318
60, -93.79116205772559, 0.8812
61, -334.1350157899676, 0.87922
62, -85.79264494200649, 0.87724
63, -137.2098364411134, 0.87526
64, -162.66623707638297, 0.8732800000000001
65, -377.42150890891304, 0.8713
66, -49.23999985808469, 0.86932
67, -91.46422409326561, 0.86734
68, -109.80374893029544, 0.86536
69, -93.24322584749314, 0.86338
70, 18.00712390853974, 0.8613999999999999
71, -104.91595762514524, 0.85942
72, -111.7261191468204, 0.85744
73, -101.95499995624543, 0.85546
74, -65.83861764113053, 0.85348
75, -85.14441248387288, 0.8515
76, -210.52704906310277, 0.84952
77, -103.59448222017909, 0.84754
78, -112.47802753801727, 0.84556
79, -176.58215755599898, 0.84358
80, -128.00588213345935, 0.8416
81, -99.56591276880086, 0.83962
82, -95.33499740833412, 0.83764
83, -71.01501723527036, 0.83566
84, -90.06295830061873, 0.83368
85, -59.03191491734, 0.8317
86, -78.34292089065895, 0.82972
87, -75.38160885900103, 0.82774
88, -97.98546553261103, 0.82576
89, -129.051831714998, 0.82378
90, -141.33688802519288, 0.8218
91, -42.377790927924224, 0.81982
92, -154.40298317784377, 0.81784
93, -117.20465361817837, 0.81586
94, -128.56947519810848, 0.8138799999999999
95, -106.89222975333723, 0.8119000000000001
96, -90.92898844640999, 0.80992
97, -83.02056452392043, 0.80794
98, -98.51539265648027, 0.80596
99, -28.17665594314097, 0.80398
100, -336.5283148829404, 0.802
101, -108.33660595126783, 0.80002
102, -81.45733415696623, 0.79804
103, -256.52806125384717, 0.79606
104, -88.42082054037058, 0.79408
105, -106.45257458542218, 0.7921
106, -113.44331898367084, 0.79012
107, -71.73261786550005, 0.7881400000000001
108, -195.25580050734254, 0.78616
109, -96.6148631118734, 0.78418
110, -106.01080058154247, 0.7822
111, -87.95156340548837, 0.78022
112, -50.43781115334497, 0.77824
113, -54.20358764159754, 0.77626
114, -102.31874722367861, 0.77428
115, -126.35181912218714, 0.7723
116, -62.322790021293905, 0.77032
117, -77.82318731734564, 0.76834
118, -91.08625376682679, 0.76636
119, -70.34829574917465, 0.7643800000000001
120, -173.12864127322183, 0.7624
121, -47.85934121197708, 0.76042
122, -80.16624415932283, 0.75844
123, -84.9778472434001, 0.75646
124, -105.27562130798817, 0.75448
125, -52.14227152313165, 0.7525
126, -72.36613857846241, 0.7505200000000001
127, -195.84547479168435, 0.74854
128, -114.20638839110808, 0.74656
129, -96.83460494188964, 0.74458
130, -57.33439607285011, 0.7426
131, -83.59530488347653, 0.7406200000000001
132, -38.608419993490486, 0.73864
133, -120.62053741262002, 0.7366600000000001
134, -112.91923101387361, 0.73468
135, -108.50480934872924, 0.7326999999999999
136, -63.72236524313273, 0.73072
137, -57.413137079431365, 0.7287399999999999
138, -42.05927508452463, 0.7267600000000001
139, -128.00534280496078, 0.72478
140, -44.563368991127454, 0.7228
141, -88.98974894201295, 0.72082
142, -68.15624342629198, 0.7188399999999999
143, -92.24513590080451, 0.71686
144, -92.71761263024409, 0.71488
145, 1.8308209692781219, 0.7129
146, -151.91504817580426, 0.71092
147, -80.25868602903932, 0.70894
148, -18.91620148667225, 0.70696
149, -59.26158776196114, 0.7049799999999999
150, -38.71222183885105, 0.7030000000000001
151, -66.44734031735533, 0.70102
152, -16.279653206062605, 0.69904
153, -53.63287971211852, 0.69706
154, -34.7967937223635, 0.6950799999999999
155, -26.21154424869283, 0.6931
156, -73.6327009495787, 0.69112
157, -40.440203348151286, 0.68914
158, -70.1588071305327, 0.68716
159, -35.904357546868795, 0.68518
160, -91.73559071393603, 0.6832
161, -8.575110366171998, 0.68122
162, -62.574872426514986, 0.6792400000000001
163, -79.59143111546608, 0.67726
164, -37.69255220112258, 0.6752800000000001
165, -46.25740574566967, 0.6733
166, -31.395391530368883, 0.6713199999999999
167, -51.96870077745731, 0.66934
168, -88.39690214585036, 0.66736
169, -91.3257441741455, 0.66538
170, -10.291409911919644, 0.6634
171, -46.56721673654829, 0.66142
172, 35.83496919196912, 0.65944
173, -80.8690917435774, 0.6574599999999999
174, -140.51086555387107, 0.6554800000000001
175, -109.28192375762596, 0.6535
176, -49.05211630934842, 0.65152
177, -45.486754505249486, 0.64954
178, -9.174476934610809, 0.64756
